"","id","text","sentiment"
"2758",570075101326024704,"@AmericanAir to add insult to injury, I have to go pick it up myself. Real class act! I'll stick the Delta from now on.","negative"
"2759",570075456302649344,"@USAirways terrible service","negative"
"2760",570075711433609216,"@JetBlue That makes two of us! Lol #Blushing","positive"
"2761",570075716861206528,"@AmericanAir do you guys have wifi on international flights?","neutral"
"2762",570075821127249920,"@AmericanAir Late Flight again geez flt2417 #Late Flight #delays #typical","negative"
"2763",570075866748694528,"@USAirways thank u i wiil write after call  travel agency","neutral"
"2764",570075916430397440,"@USAirways if it was so important, why did I wait on hold and then get hung up on by your computer?  #disappointed","negative"
"2765",570076090917650432,"@SouthwestAir Please lower my plane flight by like $100 bucks!! Thanks~ #FloridaVacation","neutral"
"2766",570076113453518848,"@SouthwestAir making me miss #TheBachelor right now #wah","negative"
"2767",570076476252356608,"@SouthwestAir When will your phone agents be able to give the correct departure times for CUN? When can we checkin online for international?","negative"
"2768",570076595647426560,"@JetBlue its domestic I just wanted more of an idea so I don't get surprised.","neutral"
"2769",570076673162543104,"“@JetBlue: @maatkare67 We hope you're still our bae! @TatianaKing @thewayoftheid”haa man","neutral"
"2770",570076792993611776,"@VirginAmerica this is great news!  America could start flights to Hawaii by end of year http://t.co/r8p2Zy3fe4 via @Pacificbiznews","positive"
"2771",570076814585913344,"@united flt 1249 Cancelled Flightled and I get email @3:30 AM? What happened to courtesy phn call? Had to book diff airline &amp; city","negative"
"2772",570076827135246336,"@USAirways is the worst. I have to pay $200 just to NOT take my first flight in a round trip! Otherwise they'll Cancelled Flight my whole flight.","negative"
"2773",570077011324096512,"@AmericanAir no space in my seat but thanks to your pilots I'm back 25mn early to Ohare!! Didn't think that was possible!! #sna2ord #1644","positive"
"2774",570077234570010624,"@JetBlue we have. Twice. They said they can't dim those lights. But they did on our first flight.","negative"
"2775",570077431484121088,"@AmericanAir With snow/ice forecast DFW Tu pm-We am what is change policy on reservations we hold Wed morning? Any leeway??","neutral"
"2776",570077847672328192,"@united Ice, which I totally understand. But when a large number of us are facing 15+ hours of time and overnight Cancelled Flightations it seems like","negative"
"2777",570077991436484608,"@USAirways Everyone is sorry.  Don't have what I need for meeting tomorrow.  140 charac. isn't nearly enough to highlight your shortcomings","negative"
"2778",570077997648064512,"@AmericanAir we had to sit in the airport a long periolodicly time. the planes were nasty","negative"
"2779",570078022201532416,"@AmericanAir I booked it on US Airways site. Don't see a Cancelled Flight link :(","negative"
"2780",570078049779081216,"BY THE GRACE OF GOD, I MADE IT! “@USAirways: @__RWG__ We don't have those powers in here. We hope you can make that flight.”","positive"
"2781",570078102551834624,"@USAirways yeah I know that but that doesn't get me my money back does it, everytime I fly with you something bad happens.","negative"
"2782",570078280591781888,"@USAirways really???  NOT ONE OF THEM CAN BOOK DIVIDEND MILES TRAVEL - Literally on hold now since 9:50pm - it's 11:30pm #NoExcuses","negative"
"2783",570078355770339328,"@USAirways yay for glitchy tracking system!  My bags made it to my destination and not Laguardia like the app said!","negative"
"2784",570078379421990912,"@USAirways done it! Process initiated Saturday morning.  Can't get info with website issues &amp; inadequate phone coverage.  How 2 get update??","negative"
"2785",570078556711026688,"@AmericanAir Glad to hear that there were no serious injuries in the minor crash @dfwairport this evening.","positive"
"2786",570078673090408448,"@AmericanAir It says on you web site that u fly directly from ORD to DUB. when I try to book it says you do not. Have you stopped ?","negative"
"2787",570078718028222464,"@united man I can't wait to book my ticket now! Thanks JP you're a life sabe","positive"
"2788",570078733735821312,"@united well, considering every agent before claimed they were unable to help with everything else, why waste more time to hear 'call corp'","negative"
"2789",570078894008594432,"@united it's highly unprofessional for you to overbook a flight by 12 seats &amp;feel that I should rearrange my schedule for your mismanagement","negative"
"2790",570079030029848576,"@AmericanAir 2hr and 20 min delayed...still waiting...you need to do something to improve... http://t.co/1m36NTPTR8","negative"
"2791",570079041547472896,"@united Yo yo yo stuck on the tarmac for over 2 hours at @fly2ohare ... Going to miss my ride at @flypdx help please! #HelpImStuck #United","negative"
"2792",570079237350100992,"@united again I ask, who can I call to get this fixed? Tweeting me BS questions to stall only makes things worse. Phone number please.","negative"
"2793",570079290953486336,"@AmericanAir Great, then tell me how you will fix it? @Suntimes @WSJ @latimes @nytimes #media #filmcrew #photography #cameragear","negative"
"2794",570079508797243392,"@USAirways honestly - how is it quickly as possible I've been on hold sine 9:50pm? Everyone that answers has to send me to someone else.","negative"
"2795",570079536815034368,"@united i understand, thanks","neutral"
"2796",570079549914005504,"@united for an early flt, I think a call is appropriate. Yes, reviewed and nada avail until next day. Expect full refund","negative"
"2797",570079676204347392,"@united we're still waiting to find out your rep is working hard - most upset about having to wait to tomorrow pm to get to mammoth","negative"
"2798",570079699595980800,"@united can you ask your guys with flight 1146 to BWI to wait for us to get off a delayed flight from San Diego? Pretty please?","negative"
"2799",570079755560595456,"@AmericanAir My sister just received a call that her trip Wednesday (flts 2348/3499) was Cancelled Flightled and resched to next day. Why?","negative"
"2800",570079855821389824,"@USAirways membership has no privileges anymore - my son is in the army, short window to see him - NO help.","negative"
"2801",570079868253298688,"@united tried calling too, but w/25 min phn wait means we'd miss options anyway","negative"
"2802",570079918782095360,"@JetBlue full to capacity. I also pid extra for these seats. Perhaps the crew could be more helpful.","negative"
"2803",570080397628825600,"@AmericanAir yeah and what are they gunna? Nothing your whole organization is a joke","negative"
"2804",570080545461407744,"@AmericanAir even followed me, but I still can't get them to answer their phones. Worst. Customer ""service"". Ever. #customerservice #fail","negative"
"2805",570080608996556800,"@AmericanAir thanks to AA / DART for getting me home in time for work this morning DEN-DFW... didn't have to waste a vaca day @dartmedia","positive"
"2806",570080703171448832,"@AmericanAir what about flight 1239?","neutral"
"2807",570080863720878080,"@united why would they make me share a room?","negative"
"2808",570081165459259392,"@AmericanAir sent","neutral"
"2809",570081206412431360,"@USAirways flight from Bhm delayed 5hrs! Connect flgt left us in clt at a motel","negative"
"2810",570081213404180480,"@united I sent the message. Let me know ASAP.","neutral"
"2811",570081411715059712,"@united Our vacation's going to be ruined w/ 3 days of rain. : ( The change fee for 2 of us is nearly cost of original flight. Can you help?","neutral"
"2812",570081513087369216,"@AmericanAir you are beyond redemption. Jfk. Baggage claim looks like a luggage warehouse","negative"
"2813",570081545211375616,"@USAirways I've flown US Airways at least five times. Every single time has been like this. Actions speak louder than words.","negative"
"2814",570081552891125760,"@united agent split up my reservation? Now can't Cancelled Flight and refund credit for 2wks? Why","negative"
"2815",570081568733192192,"@united we needed them here asap. Will they make it on today's flight?","negative"
"2816",570081679844319232,"@AmericanAir Joanne from your San Diego staff was phenomenal! Give that girl a raise. She handled our #flightnightmare better than anyone.","positive"
"2817",570081695342309376,"@AmericanAir now on 5th plane of the day. First 4 all taken out of svc. Scheduled dep 3 p.m. Still on ground ORD 10:45pm","negative"
"2818",570081797427621888,"@AmericanAir Is this a serious thread. Maybe you guys should re-read it. #fail","negative"
"2819",570082243596591104,"@united @luke_mcintosh68 nah you wouldn't","neutral"
"2820",570082289939406848,"@AmericanAir I am traveling from AUH to IAD via etihad and then from IAD to DFW via AA. Will I be able to retrieve my checked bag in IAD?","neutral"
